train.size,model,accuracy.percent
2,baseline_0,92.0071047957371
2,unsup_BIC_1,82.4156305506217
2,unreg_linear_1,91.8294849023091
2,unreg_linear_2,91.8294849023091
2,L1reg_linear_117,
4,baseline_0,72.4689165186501
4,unsup_BIC_1,82.4156305506217
4,unreg_linear_1,96.0923623445826
4,unreg_linear_2,95.9147424511545
4,L1reg_linear_117,
6,baseline_0,72.4689165186501
6,unsup_BIC_1,82.4156305506217
6,unreg_linear_1,94.1385435168739
6,unreg_linear_2,95.3818827708703
6,L1reg_linear_117,95.9147424511545
8,baseline_0,72.4689165186501
8,unsup_BIC_1,82.4156305506217
8,unreg_linear_1,94.316163410302
8,unreg_linear_2,95.3818827708703
8,L1reg_linear_117,96.8028419182949
10,baseline_0,72.4689165186501
10,unsup_BIC_1,82.4156305506217
10,unreg_linear_1,95.0266429840142
10,unreg_linear_2,97.158081705151
10,L1reg_linear_117,97.158081705151
12,baseline_0,85.0799289520426
12,unsup_BIC_1,82.4156305506217
12,unreg_linear_1,94.49378330373
12,unreg_linear_2,95.0266429840142
12,L1reg_linear_117,97.158081705151
14,baseline_0,85.0799289520426
14,unsup_BIC_1,82.4156305506217
14,unreg_linear_1,94.49378330373
14,unreg_linear_2,95.0266429840142
14,L1reg_linear_117,96.9804618117229
16,baseline_0,85.0799289520426
16,unsup_BIC_1,82.4156305506217
16,unreg_linear_1,94.49378330373
16,unreg_linear_2,95.0266429840142
16,L1reg_linear_117,97.158081705151
18,baseline_0,85.0799289520426
18,unsup_BIC_1,82.4156305506217
18,unreg_linear_1,94.49378330373
18,unreg_linear_2,95.0266429840142
18,L1reg_linear_117,97.158081705151
20,baseline_0,85.0799289520426
20,unsup_BIC_1,82.4156305506217
20,unreg_linear_1,94.49378330373
20,unreg_linear_2,95.9147424511545
20,L1reg_linear_117,97.158081705151
25,baseline_0,88.809946714032
25,unsup_BIC_1,82.4156305506217
25,unreg_linear_1,94.8490230905862
25,unreg_linear_2,96.6252220248668
25,L1reg_linear_117,97.158081705151
30,baseline_0,88.809946714032
30,unsup_BIC_1,82.4156305506217
30,unreg_linear_1,94.6714031971581
30,unreg_linear_2,96.6252220248668
30,L1reg_linear_117,97.158081705151
35,baseline_0,88.809946714032
35,unsup_BIC_1,82.4156305506217
35,unreg_linear_1,94.8490230905862
35,unreg_linear_2,96.6252220248668
35,L1reg_linear_117,96.6252220248668
40,baseline_0,88.809946714032
40,unsup_BIC_1,82.4156305506217
40,unreg_linear_1,94.8490230905862
40,unreg_linear_2,96.0923623445826
40,L1reg_linear_117,96.0923623445826
45,baseline_0,88.809946714032
45,unsup_BIC_1,82.4156305506217
45,unreg_linear_1,94.8490230905862
45,unreg_linear_2,96.2699822380107
45,L1reg_linear_117,93.7833037300178
50,baseline_0,88.809946714032
50,unsup_BIC_1,82.4156305506217
50,unreg_linear_1,94.8490230905862
50,unreg_linear_2,96.2699822380107
50,L1reg_linear_117,94.1385435168739
55,baseline_0,90.7637655417407
55,unsup_BIC_1,82.4156305506217
55,unreg_linear_1,93.0728241563055
55,unreg_linear_2,96.0923623445826
55,L1reg_linear_117,96.0923623445826
60,baseline_0,90.7637655417407
60,unsup_BIC_1,82.4156305506217
60,unreg_linear_1,93.6056838365897
60,unreg_linear_2,96.0923623445826
60,L1reg_linear_117,96.2699822380107
65,baseline_0,90.4085257548846
65,unsup_BIC_1,82.4156305506217
65,unreg_linear_1,93.6056838365897
65,unreg_linear_2,96.0923623445826
65,L1reg_linear_117,96.6252220248668
70,baseline_0,90.4085257548846
70,unsup_BIC_1,82.4156305506217
70,unreg_linear_1,93.6056838365897
70,unreg_linear_2,95.9147424511545
70,L1reg_linear_117,96.4476021314387
75,baseline_0,90.4085257548846
75,unsup_BIC_1,82.4156305506217
75,unreg_linear_1,93.9609236234458
75,unreg_linear_2,96.0923623445826
75,L1reg_linear_117,96.4476021314387
80,baseline_0,87.7442273534636
80,unsup_BIC_1,82.4156305506217
80,unreg_linear_1,94.1385435168739
80,unreg_linear_2,96.0923623445826
80,L1reg_linear_117,96.6252220248668
85,baseline_0,89.1651865008881
85,unsup_BIC_1,82.4156305506217
85,unreg_linear_1,93.2504440497336
85,unreg_linear_2,95.9147424511545
85,L1reg_linear_117,95.0266429840142
90,baseline_0,89.1651865008881
90,unsup_BIC_1,82.4156305506217
90,unreg_linear_1,93.2504440497336
90,unreg_linear_2,95.9147424511545
90,L1reg_linear_117,96.9804618117229
95,baseline_0,89.1651865008881
95,unsup_BIC_1,82.4156305506217
95,unreg_linear_1,93.2504440497336
95,unreg_linear_2,95.9147424511545
95,L1reg_linear_117,93.9609236234458
100,baseline_0,89.1651865008881
100,unsup_BIC_1,82.4156305506217
100,unreg_linear_1,93.2504440497336
100,unreg_linear_2,95.9147424511545
100,L1reg_linear_117,93.9609236234458
200,baseline_0,88.809946714032
200,unsup_BIC_1,82.4156305506217
200,unreg_linear_1,95.0266429840142
200,unreg_linear_2,96.4476021314387
200,L1reg_linear_117,97.335701598579
300,baseline_0,89.1651865008881
300,unsup_BIC_1,82.4156305506217
300,unreg_linear_1,96.0923623445826
300,unreg_linear_2,96.6252220248668
300,L1reg_linear_117,97.335701598579
400,baseline_0,88.2770870337478
400,unsup_BIC_1,82.4156305506217
400,unreg_linear_1,96.0923623445826
400,unreg_linear_2,96.9804618117229
400,L1reg_linear_117,96.8028419182949
500,baseline_0,88.4547069271758
500,unsup_BIC_1,82.4156305506217
500,unreg_linear_1,96.0923623445826
500,unreg_linear_2,97.158081705151
500,L1reg_linear_117,96.9804618117229
600,baseline_0,88.809946714032
600,unsup_BIC_1,82.4156305506217
600,unreg_linear_1,96.0923623445826
600,unreg_linear_2,97.158081705151
600,L1reg_linear_117,96.9804618117229
700,baseline_0,88.809946714032
700,unsup_BIC_1,82.4156305506217
700,unreg_linear_1,95.9147424511545
700,unreg_linear_2,97.158081705151
700,L1reg_linear_117,96.8028419182949
800,baseline_0,88.809946714032
800,unsup_BIC_1,82.4156305506217
800,unreg_linear_1,96.0923623445826
800,unreg_linear_2,96.9804618117229
800,L1reg_linear_117,96.2699822380107
900,baseline_0,87.7442273534636
900,unsup_BIC_1,82.4156305506217
900,unreg_linear_1,95.9147424511545
900,unreg_linear_2,96.8028419182949
900,L1reg_linear_117,96.4476021314387
1000,baseline_0,87.7442273534636
1000,unsup_BIC_1,82.4156305506217
1000,unreg_linear_1,96.0923623445826
1000,unreg_linear_2,96.9804618117229
1000,L1reg_linear_117,95.9147424511545
2855,baseline_0,87.7442273534636
2855,unsup_BIC_1,82.4156305506217
2855,unreg_linear_1,96.0923623445826
2855,unreg_linear_2,96.6252220248668
2855,L1reg_linear_117,96.2699822380107
