train.size,model,accuracy.percent
2,baseline_0,86.3874345549738
2,unsup_BIC_1,94.2408376963351
2,unreg_linear_1,89.8778359511344
2,unreg_linear_2,89.8778359511344
2,L1reg_linear_117,
4,baseline_0,92.4956369982548
4,unsup_BIC_1,94.2408376963351
4,unreg_linear_1,89.8778359511344
4,unreg_linear_2,89.8778359511344
4,L1reg_linear_117,
6,baseline_0,92.4956369982548
6,unsup_BIC_1,94.2408376963351
6,unreg_linear_1,89.8778359511344
6,unreg_linear_2,89.8778359511344
6,L1reg_linear_117,
8,baseline_0,93.1937172774869
8,unsup_BIC_1,94.2408376963351
8,unreg_linear_1,89.8778359511344
8,unreg_linear_2,89.8778359511344
8,L1reg_linear_117,
10,baseline_0,93.1937172774869
10,unsup_BIC_1,94.2408376963351
10,unreg_linear_1,89.8778359511344
10,unreg_linear_2,89.8778359511344
10,L1reg_linear_117,89.8778359511344
12,baseline_0,93.1937172774869
12,unsup_BIC_1,94.2408376963351
12,unreg_linear_1,89.8778359511344
12,unreg_linear_2,89.8778359511344
12,L1reg_linear_117,89.8778359511344
14,baseline_0,93.1937172774869
14,unsup_BIC_1,94.2408376963351
14,unreg_linear_1,89.8778359511344
14,unreg_linear_2,89.8778359511344
14,L1reg_linear_117,89.8778359511344
16,baseline_0,93.1937172774869
16,unsup_BIC_1,94.2408376963351
16,unreg_linear_1,90.5759162303665
16,unreg_linear_2,90.5759162303665
16,L1reg_linear_117,91.2739965095986
18,baseline_0,93.1937172774869
18,unsup_BIC_1,94.2408376963351
18,unreg_linear_1,90.5759162303665
18,unreg_linear_2,90.5759162303665
18,L1reg_linear_117,90.5759162303665
20,baseline_0,93.1937172774869
20,unsup_BIC_1,94.2408376963351
20,unreg_linear_1,90.5759162303665
20,unreg_linear_2,90.5759162303665
20,L1reg_linear_117,90.7504363001745
25,baseline_0,86.3874345549738
25,unsup_BIC_1,94.2408376963351
25,unreg_linear_1,85.1657940663176
25,unreg_linear_2,87.434554973822
25,L1reg_linear_117,94.0663176265271
30,baseline_0,90.5759162303665
30,unsup_BIC_1,94.2408376963351
30,unreg_linear_1,94.0663176265271
30,unreg_linear_2,94.4153577661431
30,L1reg_linear_117,93.1937172774869
35,baseline_0,90.5759162303665
35,unsup_BIC_1,94.2408376963351
35,unreg_linear_1,94.0663176265271
35,unreg_linear_2,95.9860383944154
35,L1reg_linear_117,96.8586387434555
40,baseline_0,90.5759162303665
40,unsup_BIC_1,94.2408376963351
40,unreg_linear_1,94.0663176265271
40,unreg_linear_2,95.9860383944154
40,L1reg_linear_117,96.6841186736475
45,baseline_0,90.5759162303665
45,unsup_BIC_1,94.2408376963351
45,unreg_linear_1,94.2408376963351
45,unreg_linear_2,95.9860383944154
45,L1reg_linear_117,94.4153577661431
50,baseline_0,90.5759162303665
50,unsup_BIC_1,94.2408376963351
50,unreg_linear_1,94.2408376963351
50,unreg_linear_2,95.1134380453752
50,L1reg_linear_117,97.0331588132635
55,baseline_0,90.5759162303665
55,unsup_BIC_1,94.2408376963351
55,unreg_linear_1,94.7643979057592
55,unreg_linear_2,97.5567190226876
55,L1reg_linear_117,98.4293193717278
60,baseline_0,90.5759162303665
60,unsup_BIC_1,94.2408376963351
60,unreg_linear_1,94.9389179755672
60,unreg_linear_2,97.5567190226876
60,L1reg_linear_117,98.6038394415358
65,baseline_0,90.5759162303665
65,unsup_BIC_1,94.2408376963351
