train.size,model,accuracy.percent
2,baseline_0,80.1405975395431
2,unsup_BIC_1,89.9824253075571
2,unreg_linear_1,60.1054481546573
2,unreg_linear_2,60.2811950790861
2,L1reg_linear_117,
4,baseline_0,91.5641476274165
4,unsup_BIC_1,89.9824253075571
4,unreg_linear_1,91.2126537785589
4,unreg_linear_2,94.5518453427065
4,L1reg_linear_117,86.4674868189807
6,baseline_0,91.5641476274165
6,unsup_BIC_1,89.9824253075571
6,unreg_linear_1,89.9824253075571
6,unreg_linear_2,91.5641476274165
6,L1reg_linear_117,96.6608084358524
8,baseline_0,91.5641476274165
8,unsup_BIC_1,89.9824253075571
8,unreg_linear_1,90.3339191564148
8,unreg_linear_2,89.8066783831283
8,L1reg_linear_117,93.4973637961336
10,baseline_0,91.5641476274165
10,unsup_BIC_1,89.9824253075571
10,unreg_linear_1,96.3093145869947
10,unreg_linear_2,94.9033391915642
10,L1reg_linear_117,96.4850615114236
12,baseline_0,91.5641476274165
12,unsup_BIC_1,89.9824253075571
12,unreg_linear_1,96.4850615114236
12,unreg_linear_2,97.3637961335677
12,L1reg_linear_117,98.066783831283
14,baseline_0,91.5641476274165
14,unsup_BIC_1,89.9824253075571
14,unreg_linear_1,96.4850615114236
14,unreg_linear_2,97.3637961335677
14,L1reg_linear_117,95.6063268892794
16,baseline_0,91.5641476274165
16,unsup_BIC_1,89.9824253075571
16,unreg_linear_1,96.4850615114236
16,unreg_linear_2,97.3637961335677
16,L1reg_linear_117,98.066783831283
18,baseline_0,91.5641476274165
18,unsup_BIC_1,89.9824253075571
18,unreg_linear_1,97.1880492091388
18,unreg_linear_2,97.8910369068542
18,L1reg_linear_117,95.6063268892794
20,baseline_0,91.5641476274165
20,unsup_BIC_1,89.9824253075571
20,unreg_linear_1,97.1880492091388
20,unreg_linear_2,97.8910369068542
20,L1reg_linear_117,95.7820738137083
25,baseline_0,91.5641476274165
25,unsup_BIC_1,89.9824253075571
25,unreg_linear_1,97.1880492091388
25,unreg_linear_2,97.8910369068542
25,L1reg_linear_117,96.3093145869947
30,baseline_0,91.5641476274165
30,unsup_BIC_1,89.9824253075571
30,unreg_linear_1,97.5395430579965
30,unreg_linear_2,98.5940246045694
30,L1reg_linear_117,95.9578207381371
35,baseline_0,91.5641476274165
35,unsup_BIC_1,89.9824253075571
35,unreg_linear_1,97.5395430579965
35,unreg_linear_2,98.4182776801406
35,L1reg_linear_117,96.4850615114236
40,baseline_0,91.5641476274165
40,unsup_BIC_1,89.9824253075571
40,unreg_linear_1,97.1880492091388
40,unreg_linear_2,98.066783831283
40,L1reg_linear_117,95.7820738137083
45,baseline_0,91.5641476274165
45,unsup_BIC_1,89.9824253075571
45,unreg_linear_1,97.1880492091388
45,unreg_linear_2,98.066783831283
45,L1reg_linear_117,95.9578207381371
50,baseline_0,91.5641476274165
50,unsup_BIC_1,89.9824253075571
