train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,70.0854700854701,0.858404558404559,30.7692307692308
6,20.5128205128205,0.727492877492878,7.69230769230769
8,45.2991452991453,0.934188034188034,23.0769230769231
10,23.9316239316239,0.92008547008547,0
12,94.8717948717949,0.964245014245014,84.6153846153846
14,94.8717948717949,0.963390313390313,84.6153846153846
16,26.4957264957265,0.888319088319088,0
18,32.4786324786325,0.912820512820513,0
20,34.1880341880342,0.906267806267806,0
25,93.1623931623932,0.92948717948718,84.6153846153846
30,83.7606837606838,0.93005698005698,46.1538461538462
35,88.8888888888889,0.933333333333333,61.5384615384615
40,69.2307692307692,0.74031339031339,30.7692307692308
45,69.2307692307692,0.849430199430199,30.7692307692308
50,92.3076923076923,0.963675213675214,92.3076923076923
55,92.3076923076923,0.963675213675214,92.3076923076923
60,70.0854700854701,0.943874643874644,30.7692307692308
65,82.051282051282,0.925213675213675,38.4615384615385
