train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,57.2368421052632,0.583957489878543,26.3157894736842
8,49.3421052631579,0.813512145748988,15.7894736842105
10,57.2368421052632,0.806325910931174,26.3157894736842
12,63.1578947368421,0.806325910931174,36.8421052631579
14,50.6578947368421,0.726366396761134,26.3157894736842
16,55.921052631579,0.806325910931174,26.3157894736842
18,57.2368421052632,0.805617408906883,26.3157894736842
20,56.5789473684211,0.806325910931174,31.5789473684211
25,57.2368421052632,0.805212550607287,26.3157894736842
30,63.8157894736842,0.806325910931174,36.8421052631579
35,63.1578947368421,0.80662955465587,36.8421052631579
40,64.4736842105263,0.80662955465587,42.1052631578947
45,64.4736842105263,0.806933198380567,42.1052631578947
50,64.4736842105263,0.806730769230769,42.1052631578947
55,73.6842105263158,0.80167004048583,52.6315789473684
60,65.1315789473684,0.809868421052632,42.1052631578947
65,69.0789473684211,0.802682186234818,42.1052631578947
70,69.7368421052632,0.795900809716599,42.1052631578947
75,71.0526315789474,0.79003036437247,47.3684210526316
80,71.0526315789474,0.788815789473684,47.3684210526316
85,70.3947368421053,0.799949392712551,42.1052631578947
90,65.7894736842105,0.807439271255061,42.1052631578947
95,71.7105263157895,0.800657894736842,47.3684210526316
100,65.1315789473684,0.77252024291498,36.8421052631579
152,73.6842105263158,0.802985829959514,52.6315789473684
