train.size,model,accuracy.percent
2,baseline_0,89.6853146853147
2,unsup_BIC_1,91.0839160839161
2,unreg_linear_1,94.7552447552448
2,unreg_linear_2,94.7552447552448
2,L1reg_linear_117,
4,baseline_0,93.3566433566434
4,unsup_BIC_1,91.0839160839161
4,unreg_linear_1,94.7552447552448
4,unreg_linear_2,94.7552447552448
4,L1reg_linear_117,94.7552447552448
6,baseline_0,93.3566433566434
6,unsup_BIC_1,91.0839160839161
6,unreg_linear_1,93.8811188811189
6,unreg_linear_2,91.7832167832168
6,L1reg_linear_117,92.1328671328671
8,baseline_0,93.3566433566434
8,unsup_BIC_1,91.0839160839161
8,unreg_linear_1,94.9300699300699
8,unreg_linear_2,92.1328671328671
8,L1reg_linear_117,92.3076923076923
10,baseline_0,93.3566433566434
10,unsup_BIC_1,91.0839160839161
10,unreg_linear_1,95.4545454545454
10,unreg_linear_2,93.006993006993
10,L1reg_linear_117,91.958041958042
12,baseline_0,93.3566433566434
12,unsup_BIC_1,91.0839160839161
12,unreg_linear_1,95.8041958041958
12,unreg_linear_2,93.006993006993
12,L1reg_linear_117,91.4335664335665
14,baseline_0,93.3566433566434
14,unsup_BIC_1,91.0839160839161
14,unreg_linear_1,95.8041958041958
14,unreg_linear_2,93.006993006993
14,L1reg_linear_117,91.7832167832168
16,baseline_0,93.3566433566434
16,unsup_BIC_1,91.0839160839161
16,unreg_linear_1,95.979020979021
16,unreg_linear_2,93.1818181818182
16,L1reg_linear_117,91.7832167832168
18,baseline_0,93.3566433566434
18,unsup_BIC_1,91.0839160839161
18,unreg_linear_1,95.979020979021
18,unreg_linear_2,93.1818181818182
18,L1reg_linear_117,91.4335664335665
20,baseline_0,92.6573426573426
20,unsup_BIC_1,91.0839160839161
20,unreg_linear_1,96.1538461538462
20,unreg_linear_2,93.8811188811189
20,L1reg_linear_117,95.2797202797203
25,baseline_0,92.6573426573426
25,unsup_BIC_1,91.0839160839161
25,unreg_linear_1,95.979020979021
25,unreg_linear_2,93.8811188811189
25,L1reg_linear_117,95.4545454545454
30,baseline_0,92.6573426573426
30,unsup_BIC_1,91.0839160839161
30,unreg_linear_1,95.979020979021
30,unreg_linear_2,93.8811188811189
30,L1reg_linear_117,95.1048951048951
35,baseline_0,92.6573426573426
35,unsup_BIC_1,91.0839160839161
35,unreg_linear_1,95.8041958041958
35,unreg_linear_2,95.8041958041958
35,L1reg_linear_117,95.8041958041958
40,baseline_0,93.1818181818182
40,unsup_BIC_1,91.0839160839161
40,unreg_linear_1,95.4545454545454
40,unreg_linear_2,94.055944055944
40,L1reg_linear_117,94.055944055944
45,baseline_0,93.1818181818182
45,unsup_BIC_1,91.0839160839161
45,unreg_linear_1,95.2797202797203
45,unreg_linear_2,94.2307692307692
45,L1reg_linear_117,91.2587412587413
50,baseline_0,93.1818181818182
50,unsup_BIC_1,91.0839160839161
50,unreg_linear_1,95.2797202797203
50,unreg_linear_2,94.2307692307692
50,L1reg_linear_117,92.8321678321679
