train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,90.1754385964912,0.971709384369153,570,90.1754385964912
4,90.1754385964912,0.971709384369153,570,90.1754385964912
6,94.9122807017544,0.992989337481121,570,94.7368421052632
8,95.7894736842105,0.991456459502716,570,95.6140350877193
10,95.6140350877193,0.991321205563445,570,95.4385964912281
12,95.6140350877193,0.991321205563445,570,95.4385964912281
14,94.5614035087719,0.989855954554676,570,94.3859649122807
16,94.0350877192983,0.989540362029711,570,93.859649122807
18,94.3859649122807,0.992087644552648,570,94.3859649122807
20,95.0877192982456,0.992921710511485,570,94.9122807017544
25,95.0877192982456,0.992921710511485,570,94.9122807017544
30,96.3157894736842,0.991366290209869,570,96.3157894736842
35,92.1052631578947,0.988593584454814,570,92.1052631578947
40,93.859649122807,0.988683753747661,570,93.859649122807
45,93.859649122807,0.988593584454814,570,93.859649122807
50,93.859649122807,0.988593584454814,570,93.859649122807
55,93.859649122807,0.988593584454814,570,93.859649122807
60,93.859649122807,0.988007484051306,570,93.859649122807
65,93.6842105263158,0.987624264556705,570,93.6842105263158
70,93.5087719298246,0.98719596041568,570,93.5087719298246
75,93.5087719298246,0.98719596041568,570,93.5087719298246
80,93.5087719298246,0.98719596041568,570,93.5087719298246
85,93.5087719298246,0.98719596041568,570,93.5087719298246
90,93.3333333333333,0.987173418092469,570,93.3333333333333
95,93.1578947368421,0.987083248799621,570,93.1578947368421
100,93.5087719298246,0.987218502738892,570,93.5087719298246
