train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,93.1578947368421,0.973695877050392,570,93.1578947368421
4,88.2456140350877,0.973695877050392,570,88.2456140350877
6,93.5087719298246,0.973695877050392,570,93.5087719298246
8,93.5087719298246,0.973695877050392,570,93.5087719298246
10,91.7543859649123,0.973695877050392,570,91.7543859649123
12,88.7719298245614,0.973695877050392,570,88.7719298245614
14,88.0701754385965,0.973695877050392,570,88.0701754385965
16,88.0701754385965,0.973695877050392,570,88.0701754385965
18,88.0701754385965,0.973695877050392,570,88.0701754385965
20,88.0701754385965,0.973695877050392,570,88.0701754385965
25,88.0701754385965,0.973695877050392,570,88.0701754385965
30,87.8947368421053,0.973695877050392,570,87.8947368421053
35,87.8947368421053,0.973695877050392,570,87.8947368421053
40,87.3684210526316,0.973695877050392,570,87.3684210526316
45,87.1929824561404,0.973695877050392,570,87.1929824561404
50,88.0701754385965,0.973695877050392,570,88.0701754385965
55,88.0701754385965,0.973695877050392,570,88.0701754385965
60,87.8947368421053,0.973695877050392,570,87.8947368421053
65,87.8947368421053,0.973695877050392,570,87.8947368421053
70,87.8947368421053,0.973695877050392,570,87.8947368421053
75,87.8947368421053,0.973695877050392,570,87.8947368421053
80,88.0701754385965,0.973695877050392,570,88.0701754385965
85,88.0701754385965,0.973695877050392,570,88.0701754385965
90,88.0701754385965,0.973695877050392,570,88.0701754385965
95,88.0701754385965,0.973695877050392,570,88.0701754385965
100,88.0701754385965,0.973695877050392,570,88.0701754385965
200,88.0701754385965,0.973695877050392,570,88.0701754385965
