train.size,model,accuracy.percent
2,baseline_0,92.8196147110333
2,unsup_BIC_1,92.8196147110333
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,92.8196147110333
4,unsup_BIC_1,92.8196147110333
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,94.3957968476357
6,unsup_BIC_1,92.8196147110333
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,85.6392294220666
8,unsup_BIC_1,92.8196147110333
8,unreg_linear_1,97.0227670753065
8,unreg_linear_2,97.5481611208406
8,L1reg_linear_117,
10,baseline_0,85.6392294220666
10,unsup_BIC_1,92.8196147110333
10,unreg_linear_1,96.322241681261
10,unreg_linear_2,96.8476357267951
10,L1reg_linear_117,
12,baseline_0,85.6392294220666
12,unsup_BIC_1,92.8196147110333
12,unreg_linear_1,96.6725043782837
12,unreg_linear_2,96.6725043782837
12,L1reg_linear_117,
14,baseline_0,85.6392294220666
14,unsup_BIC_1,92.8196147110333
14,unreg_linear_1,96.322241681261
14,unreg_linear_2,96.8476357267951
14,L1reg_linear_117,
16,baseline_0,85.6392294220666
16,unsup_BIC_1,92.8196147110333
16,unreg_linear_1,96.4973730297723
16,unreg_linear_2,97.0227670753065
16,L1reg_linear_117,
18,baseline_0,93.5201401050788
18,unsup_BIC_1,92.8196147110333
18,unreg_linear_1,96.6725043782837
18,unreg_linear_2,97.0227670753065
18,L1reg_linear_117,95.446584938704
20,baseline_0,93.5201401050788
20,unsup_BIC_1,92.8196147110333
20,unreg_linear_1,96.6725043782837
20,unreg_linear_2,97.1978984238179
20,L1reg_linear_117,95.6217162872154
25,baseline_0,93.5201401050788
25,unsup_BIC_1,92.8196147110333
25,unreg_linear_1,96.6725043782837
25,unreg_linear_2,97.5481611208406
25,L1reg_linear_117,95.9719789842382
30,baseline_0,94.9211908931699
30,unsup_BIC_1,92.8196147110333
30,unreg_linear_1,97.723292469352
30,unreg_linear_2,98.2486865148862
30,L1reg_linear_117,96.4973730297723
35,baseline_0,94.3957968476357
35,unsup_BIC_1,92.8196147110333
35,unreg_linear_1,98.0735551663748
35,unreg_linear_2,98.0735551663748
35,L1reg_linear_117,96.1471103327496
40,baseline_0,94.3957968476357
40,unsup_BIC_1,92.8196147110333
40,unreg_linear_1,98.0735551663748
40,unreg_linear_2,98.0735551663748
40,L1reg_linear_117,97.1978984238179
45,baseline_0,94.3957968476357
45,unsup_BIC_1,92.8196147110333
45,unreg_linear_1,98.0735551663748
45,unreg_linear_2,98.0735551663748
45,L1reg_linear_117,97.1978984238179
50,baseline_0,94.3957968476357
50,unsup_BIC_1,92.8196147110333
50,unreg_linear_1,98.0735551663748
50,unreg_linear_2,98.0735551663748
50,L1reg_linear_117,97.1978984238179
55,baseline_0,94.3957968476357
55,unsup_BIC_1,92.8196147110333
55,unreg_linear_1,98.0735551663748
55,unreg_linear_2,98.0735551663748
55,L1reg_linear_117,97.3730297723293
60,baseline_0,94.3957968476357
60,unsup_BIC_1,92.8196147110333
60,unreg_linear_1,98.0735551663748
60,unreg_linear_2,98.0735551663748
60,L1reg_linear_117,97.1978984238179
65,baseline_0,94.045534150613
65,unsup_BIC_1,92.8196147110333
65,unreg_linear_1,97.5481611208406
65,unreg_linear_2,98.0735551663748
65,L1reg_linear_117,97.5481611208406
70,baseline_0,94.2206654991243
70,unsup_BIC_1,92.8196147110333
70,unreg_linear_1,97.5481611208406
70,unreg_linear_2,97.723292469352
70,L1reg_linear_117,97.8984238178634
75,baseline_0,94.2206654991243
75,unsup_BIC_1,92.8196147110333
75,unreg_linear_1,97.3730297723293
75,unreg_linear_2,97.723292469352
75,L1reg_linear_117,97.8984238178634
80,baseline_0,94.2206654991243
80,unsup_BIC_1,92.8196147110333
80,unreg_linear_1,97.3730297723293
80,unreg_linear_2,97.723292469352
80,L1reg_linear_117,97.8984238178634
85,baseline_0,94.045534150613
85,unsup_BIC_1,92.8196147110333
85,unreg_linear_1,97.1978984238179
85,unreg_linear_2,97.723292469352
85,L1reg_linear_117,97.723292469352
90,baseline_0,94.045534150613
90,unsup_BIC_1,92.8196147110333
90,unreg_linear_1,97.1978984238179
90,unreg_linear_2,97.723292469352
90,L1reg_linear_117,97.723292469352
95,baseline_0,94.045534150613
95,unsup_BIC_1,92.8196147110333
95,unreg_linear_1,97.1978984238179
95,unreg_linear_2,97.723292469352
95,L1reg_linear_117,97.723292469352
100,baseline_0,94.045534150613
100,unsup_BIC_1,92.8196147110333
100,unreg_linear_1,97.1978984238179
100,unreg_linear_2,97.723292469352
100,L1reg_linear_117,97.8984238178634
200,baseline_0,94.3957968476357
200,unsup_BIC_1,92.8196147110333
200,unreg_linear_1,97.8984238178634
200,unreg_linear_2,98.2486865148862
200,L1reg_linear_117,97.5481611208406
300,baseline_0,93.8704028021016
300,unsup_BIC_1,92.8196147110333
300,unreg_linear_1,97.8984238178634
300,unreg_linear_2,98.2486865148862
300,L1reg_linear_117,97.3730297723293
400,baseline_0,93.5201401050788
400,unsup_BIC_1,92.8196147110333
400,unreg_linear_1,97.8984238178634
400,unreg_linear_2,98.2486865148862
400,L1reg_linear_117,97.5481611208406
500,baseline_0,93.8704028021016
500,unsup_BIC_1,92.8196147110333
500,unreg_linear_1,98.2486865148862
500,unreg_linear_2,98.0735551663748
500,L1reg_linear_117,97.723292469352
600,baseline_0,93.8704028021016
600,unsup_BIC_1,92.8196147110333
600,unreg_linear_1,97.8984238178634
600,unreg_linear_2,98.2486865148862
600,L1reg_linear_117,97.723292469352
700,baseline_0,94.7460595446585
700,unsup_BIC_1,92.8196147110333
700,unreg_linear_1,97.8984238178634
700,unreg_linear_2,98.2486865148862
700,L1reg_linear_117,97.8984238178634
800,baseline_0,94.3957968476357
800,unsup_BIC_1,92.8196147110333
800,unreg_linear_1,97.8984238178634
800,unreg_linear_2,98.2486865148862
800,L1reg_linear_117,98.0735551663748
900,baseline_0,94.045534150613
900,unsup_BIC_1,92.8196147110333
900,unreg_linear_1,97.8984238178634
900,unreg_linear_2,98.2486865148862
900,L1reg_linear_117,97.8984238178634
1000,baseline_0,94.2206654991243
1000,unsup_BIC_1,92.8196147110333
1000,unreg_linear_1,97.8984238178634
1000,unreg_linear_2,98.2486865148862
1000,L1reg_linear_117,98.0735551663748
2847,baseline_0,94.7460595446585
2847,unsup_BIC_1,92.8196147110333
2847,unreg_linear_1,97.5481611208406
2847,unreg_linear_2,98.4238178633976
2847,L1reg_linear_117,98.5989492119089
