train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,81.8181818181818,0.925,73.6842105263158
6,72.7272727272727,0.927083333333333,68.421052631579
8,66.6666666666667,0.935416666666667,57.8947368421053
10,78.7878787878788,0.925,68.421052631579
12,78.7878787878788,0.925,68.421052631579
14,69.6969696969697,0.908333333333333,47.3684210526316
16,66.6666666666667,0.897916666666667,47.3684210526316
18,66.6666666666667,0.897916666666667,47.3684210526316
20,81.8181818181818,0.9125,68.421052631579
25,81.8181818181818,0.9125,68.421052631579
30,81.8181818181818,0.9125,68.421052631579
35,78.7878787878788,0.9125,63.1578947368421
40,78.7878787878788,0.91875,68.421052631579
45,78.7878787878788,0.9125,68.421052631579
50,78.7878787878788,0.9125,68.421052631579
55,78.7878787878788,0.9125,68.421052631579
60,78.7878787878788,0.914583333333333,68.421052631579
65,78.7878787878788,0.914583333333333,68.421052631579
70,78.7878787878788,0.914583333333333,68.421052631579
75,78.7878787878788,0.914583333333333,68.421052631579
80,78.7878787878788,0.9125,63.1578947368421
85,78.7878787878788,0.9125,63.1578947368421
90,78.7878787878788,0.9125,63.1578947368421
95,78.7878787878788,0.9125,63.1578947368421
100,78.7878787878788,0.9125,63.1578947368421
200,81.8181818181818,0.9125,68.421052631579
300,78.7878787878788,0.910416666666667,63.1578947368421
400,78.7878787878788,0.910416666666667,63.1578947368421
500,78.7878787878788,0.90625,63.1578947368421
600,75.7575757575758,0.910416666666667,63.1578947368421
700,78.7878787878788,0.90625,63.1578947368421
800,75.7575757575758,0.910416666666667,63.1578947368421
900,75.7575757575758,0.910416666666667,63.1578947368421
1000,75.7575757575758,0.908333333333333,63.1578947368421
3711,78.7878787878788,0.9125,63.1578947368421
