train.size,model,accuracy.percent
2,baseline_0,95.1175406871609
2,unsup_BIC_1,91.3200723327306
2,unreg_linear_1,95.5696202531646
2,unreg_linear_2,95.5696202531646
2,L1reg_linear_117,
4,baseline_0,92.7667269439421
4,unsup_BIC_1,91.3200723327306
4,unreg_linear_1,95.5696202531646
4,unreg_linear_2,95.5696202531646
4,L1reg_linear_117,95.5696202531646
6,baseline_0,94.5750452079566
6,unsup_BIC_1,91.3200723327306
6,unreg_linear_1,96.9258589511754
6,unreg_linear_2,96.9258589511754
6,L1reg_linear_117,95.0271247739602
8,baseline_0,86.8896925858951
8,unsup_BIC_1,91.3200723327306
8,unreg_linear_1,94.755877034358
8,unreg_linear_2,96.4737793851718
8,L1reg_linear_117,87.7938517179024
10,baseline_0,86.8896925858951
10,unsup_BIC_1,91.3200723327306
10,unreg_linear_1,93.8517179023508
10,unreg_linear_2,95.9312839059674
10,L1reg_linear_117,90.3254972875226
12,baseline_0,86.8896925858951
12,unsup_BIC_1,91.3200723327306
12,unreg_linear_1,94.9367088607595
12,unreg_linear_2,97.1066907775769
12,L1reg_linear_117,93.4900542495479
14,baseline_0,86.8896925858951
14,unsup_BIC_1,91.3200723327306
14,unreg_linear_1,94.755877034358
14,unreg_linear_2,97.1971066907776
14,L1reg_linear_117,93.7613019891501
16,baseline_0,86.8896925858951
16,unsup_BIC_1,91.3200723327306
16,unreg_linear_1,95.1175406871609
16,unreg_linear_2,97.1971066907776
16,L1reg_linear_117,94.3037974683544
18,baseline_0,86.8896925858951
18,unsup_BIC_1,91.3200723327306
18,unreg_linear_1,95.2079566003617
18,unreg_linear_2,97.377938517179
18,L1reg_linear_117,94.755877034358
20,baseline_0,92.0433996383363
20,unsup_BIC_1,91.3200723327306
20,unreg_linear_1,94.8462929475588
20,unreg_linear_2,97.2875226039783
20,L1reg_linear_117,95.750452079566
25,baseline_0,93.7613019891501
25,unsup_BIC_1,91.3200723327306
25,unreg_linear_1,94.9367088607595
25,unreg_linear_2,97.1066907775769
25,L1reg_linear_117,96.2025316455696
30,baseline_0,92.0433996383363
30,unsup_BIC_1,91.3200723327306
30,unreg_linear_1,95.0271247739602
30,unreg_linear_2,96.2929475587704
30,L1reg_linear_117,97.377938517179
35,baseline_0,92.0433996383363
35,unsup_BIC_1,91.3200723327306
35,unreg_linear_1,95.0271247739602
35,unreg_linear_2,96.2929475587704
35,L1reg_linear_117,94.2133815551537
40,baseline_0,92.0433996383363
40,unsup_BIC_1,91.3200723327306
40,unreg_linear_1,94.9367088607595
40,unreg_linear_2,96.2929475587704
40,L1reg_linear_117,97.0162748643761
45,baseline_0,93.3092224231465
45,unsup_BIC_1,91.3200723327306
45,unreg_linear_1,93.6708860759494
45,unreg_linear_2,96.2929475587704
45,L1reg_linear_117,96.0216998191682
50,baseline_0,93.3092224231465
50,unsup_BIC_1,91.3200723327306
50,unreg_linear_1,93.6708860759494
50,unreg_linear_2,96.2929475587704
50,L1reg_linear_117,95.8408679927667
55,baseline_0,93.3092224231465
55,unsup_BIC_1,91.3200723327306
55,unreg_linear_1,93.6708860759494
55,unreg_linear_2,96.2929475587704
55,L1reg_linear_117,96.2929475587704
60,baseline_0,93.3092224231465
60,unsup_BIC_1,91.3200723327306
60,unreg_linear_1,93.6708860759494
60,unreg_linear_2,96.3833634719711
60,L1reg_linear_117,96.3833634719711
65,baseline_0,93.3092224231465
65,unsup_BIC_1,91.3200723327306
65,unreg_linear_1,94.755877034358
65,unreg_linear_2,96.5641952983725
65,L1reg_linear_117,96.8354430379747
70,baseline_0,93.3092224231465
70,unsup_BIC_1,91.3200723327306
70,unreg_linear_1,94.6654611211573
70,unreg_linear_2,96.6546112115732
70,L1reg_linear_117,95.750452079566
75,baseline_0,93.3092224231465
75,unsup_BIC_1,91.3200723327306
75,unreg_linear_1,94.755877034358
75,unreg_linear_2,96.8354430379747
75,L1reg_linear_117,96.0216998191682
80,baseline_0,93.3092224231465
80,unsup_BIC_1,91.3200723327306
