train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,96,
4,95.8333333333333,0.996789727126806,96,95.8333333333333
6,95.8333333333333,0.993579454253612,96,95.8333333333333
8,97.9166666666667,0.998394863563403,96,97.9166666666667
10,96.875,0.993579454253612,96,96.875
12,96.875,0.993579454253612,96,96.875
14,96.875,0.993579454253612,96,96.875
16,98.9583333333333,0.993579454253612,96,98.9583333333334
18,97.9166666666667,0.993579454253612,96,97.9166666666667
20,97.9166666666667,0.991974317817014,96,97.9166666666667
25,97.9166666666667,0.993579454253612,96,97.9166666666667
30,96.875,1,96,96.875
35,96.875,0.996789727126806,96,96.875
40,98.9583333333333,1,96,98.9583333333334
45,98.9583333333333,1,96,98.9583333333334
50,97.9166666666667,0.998394863563403,96,97.9166666666667
55,97.9166666666667,0.991974317817014,96,97.9166666666667
60,97.9166666666667,0.995184590690209,96,97.9166666666667
