train.size,model,accuracy.percent
2,baseline_0,94.2736588306209
2,unsup_BIC_1,92.4653405666064
2,unreg_linear_1,93.5201928872815
2,unreg_linear_2,21.24773960217
2,L1reg_linear_117,
4,baseline_0,94.2736588306209
4,unsup_BIC_1,92.4653405666064
4,unreg_linear_1,82.8812537673297
4,unreg_linear_2,88.1856540084388
4,L1reg_linear_117,80.4400241109102
6,baseline_0,92.9776974080771
6,unsup_BIC_1,92.4653405666064
6,unreg_linear_1,82.1880650994575
6,unreg_linear_2,75.497287522604
6,L1reg_linear_117,88.9993972272453
8,baseline_0,92.9776974080771
8,unsup_BIC_1,92.4653405666064
8,unreg_linear_1,81.4647377938517
8,unreg_linear_2,73.3273056057866
8,L1reg_linear_117,89.3007836045811
10,baseline_0,92.49547920434
10,unsup_BIC_1,92.4653405666064
10,unreg_linear_1,82.2182037371911
10,unreg_linear_2,73.297166968053
10,L1reg_linear_117,88.8185654008439
12,baseline_0,92.49547920434
12,unsup_BIC_1,92.4653405666064
12,unreg_linear_1,82.7004219409283
12,unreg_linear_2,73.297166968053
12,L1reg_linear_117,93.6708860759494
14,baseline_0,90.2652200120555
14,unsup_BIC_1,92.4653405666064
14,unreg_linear_1,68.203737191079
14,unreg_linear_2,73.0259192284509
14,L1reg_linear_117,93.0379746835443
16,baseline_0,90.2652200120555
16,unsup_BIC_1,92.4653405666064
16,unreg_linear_1,68.4448462929476
16,unreg_linear_2,71.5491259795057
16,L1reg_linear_117,67.5708257986739
18,baseline_0,88.9993972272453
18,unsup_BIC_1,92.4653405666064
18,unreg_linear_1,64.376130198915
18,unreg_linear_2,67.7817962628089
18,L1reg_linear_117,93.0681133212779
20,baseline_0,88.9993972272453
20,unsup_BIC_1,92.4653405666064
20,unreg_linear_1,97.4683544303798
20,unreg_linear_2,83.6949969861362
20,L1reg_linear_117,93.7613019891501
25,baseline_0,88.4870403857746
25,unsup_BIC_1,92.4653405666064
25,unreg_linear_1,97.0464135021097
25,unreg_linear_2,83.7552742616034
25,L1reg_linear_117,94.8764315852923
30,baseline_0,88.3966244725738
30,unsup_BIC_1,92.4653405666064
30,unreg_linear_1,95.0572634116938
30,unreg_linear_2,87.2212176009644
30,L1reg_linear_117,91.7420132610006
35,baseline_0,88.3966244725738
35,unsup_BIC_1,92.4653405666064
35,unreg_linear_1,95.1175406871609
35,unreg_linear_2,87.2212176009644
35,L1reg_linear_117,89.5117540687161
40,baseline_0,88.0048221820374
40,unsup_BIC_1,92.4653405666064
40,unreg_linear_1,95.1476793248945
40,unreg_linear_2,94.1531042796866
40,L1reg_linear_117,94.9367088607595
45,baseline_0,87.6732971669681
45,unsup_BIC_1,92.4653405666064
45,unreg_linear_1,95.1476793248945
45,unreg_linear_2,96.6244725738397
45,L1reg_linear_117,92.91742013261
50,baseline_0,87.6732971669681
50,unsup_BIC_1,92.4653405666064
50,unreg_linear_1,95.1476793248945
50,unreg_linear_2,96.5943339361061
50,L1reg_linear_117,93.3996383363472
55,baseline_0,87.6732971669681
55,unsup_BIC_1,92.4653405666064
55,unreg_linear_1,95.1476793248945
55,unreg_linear_2,96.6546112115732
55,L1reg_linear_117,94.755877034358
60,baseline_0,87.6732971669681
60,unsup_BIC_1,92.4653405666064
60,unreg_linear_1,95.1476793248945
60,unreg_linear_2,96.6546112115732
60,L1reg_linear_117,97.2573839662447
65,baseline_0,87.6732971669681
65,unsup_BIC_1,92.4653405666064
65,unreg_linear_1,95.1476793248945
65,unreg_linear_2,96.6244725738397
65,L1reg_linear_117,96.8957203134418
70,baseline_0,87.462326702833
70,unsup_BIC_1,92.4653405666064
70,unreg_linear_1,95.1476793248945
70,unreg_linear_2,97.2272453285112
70,L1reg_linear_117,95.7805907172996
75,baseline_0,87.462326702833
75,unsup_BIC_1,92.4653405666064
75,unreg_linear_1,95.1476793248945
75,unreg_linear_2,97.3176612417119
75,L1reg_linear_117,95.4792043399638
80,baseline_0,87.462326702833
80,unsup_BIC_1,92.4653405666064
80,unreg_linear_1,95.1476793248945
80,unreg_linear_2,97.3176612417119
80,L1reg_linear_117,97.4382157926462
85,baseline_0,87.1910789632309
85,unsup_BIC_1,92.4653405666064
85,unreg_linear_1,95.1175406871609
85,unreg_linear_2,97.6793248945148
85,L1reg_linear_117,95.8710066305003
90,baseline_0,87.1910789632309
90,unsup_BIC_1,92.4653405666064
90,unreg_linear_1,95.1175406871609
90,unreg_linear_2,97.6793248945148
90,L1reg_linear_117,97.588908981314
95,baseline_0,87.1910789632309
95,unsup_BIC_1,92.4653405666064
95,unreg_linear_1,95.1175406871609
95,unreg_linear_2,97.6793248945148
95,L1reg_linear_117,97.6793248945148
100,baseline_0,87.1910789632309
100,unsup_BIC_1,92.4653405666064
100,unreg_linear_1,95.1175406871609
100,unreg_linear_2,97.6793248945148
100,L1reg_linear_117,96.1121157323689
100,baseline_0,87.1910789632309
100,unsup_BIC_1,92.4653405666064
100,unreg_linear_1,95.1175406871609
100,unreg_linear_2,97.6793248945148
100,L1reg_linear_117,96.1121157323689
