train.size,model,accuracy.percent
2,baseline_0,66.0211267605634
2,unsup_BIC_1,90.8450704225352
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,90.1408450704225
4,unsup_BIC_1,90.8450704225352
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,90.1408450704225
6,unsup_BIC_1,90.8450704225352
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,90.1408450704225
8,unsup_BIC_1,90.8450704225352
8,unreg_linear_1,
8,unreg_linear_2,
8,L1reg_linear_117,
10,baseline_0,90.1408450704225
10,unsup_BIC_1,90.8450704225352
10,unreg_linear_1,
10,unreg_linear_2,
10,L1reg_linear_117,
12,baseline_0,90.1408450704225
12,unsup_BIC_1,90.8450704225352
12,unreg_linear_1,
12,unreg_linear_2,
12,L1reg_linear_117,
14,baseline_0,90.1408450704225
14,unsup_BIC_1,90.8450704225352
14,unreg_linear_1,
14,unreg_linear_2,
14,L1reg_linear_117,
16,baseline_0,90.1408450704225
16,unsup_BIC_1,90.8450704225352
16,unreg_linear_1,
16,unreg_linear_2,
16,L1reg_linear_117,
18,baseline_0,88.9084507042253
18,unsup_BIC_1,90.8450704225352
18,unreg_linear_1,93.4859154929577
18,unreg_linear_2,95.4225352112676
18,L1reg_linear_117,
20,baseline_0,88.3802816901409
20,unsup_BIC_1,90.8450704225352
20,unreg_linear_1,94.1901408450704
20,unreg_linear_2,96.1267605633803
20,L1reg_linear_117,
25,baseline_0,88.3802816901409
25,unsup_BIC_1,90.8450704225352
25,unreg_linear_1,94.1901408450704
25,unreg_linear_2,95.7746478873239
25,L1reg_linear_117,
30,baseline_0,88.3802816901409
30,unsup_BIC_1,90.8450704225352
30,unreg_linear_1,94.1901408450704
30,unreg_linear_2,96.1267605633803
30,L1reg_linear_117,
35,baseline_0,92.7816901408451
35,unsup_BIC_1,90.8450704225352
35,unreg_linear_1,94.1901408450704
35,unreg_linear_2,97.1830985915493
35,L1reg_linear_117,95.4225352112676
40,baseline_0,92.7816901408451
40,unsup_BIC_1,90.8450704225352
40,unreg_linear_1,94.1901408450704
40,unreg_linear_2,97.1830985915493
40,L1reg_linear_117,95.2464788732394
45,baseline_0,88.2042253521127
45,unsup_BIC_1,90.8450704225352
45,unreg_linear_1,95.9507042253521
45,unreg_linear_2,97.0070422535211
45,L1reg_linear_117,95.7746478873239
50,baseline_0,88.9084507042253
50,unsup_BIC_1,90.8450704225352
50,unreg_linear_1,96.6549295774648
50,unreg_linear_2,97.0070422535211
50,L1reg_linear_117,95.4225352112676
55,baseline_0,88.9084507042253
55,unsup_BIC_1,90.8450704225352
55,unreg_linear_1,96.6549295774648
55,unreg_linear_2,97.0070422535211
55,L1reg_linear_117,96.830985915493
60,baseline_0,89.0845070422535
60,unsup_BIC_1,90.8450704225352
60,unreg_linear_1,96.6549295774648
60,unreg_linear_2,97.0070422535211
60,L1reg_linear_117,96.6549295774648
65,baseline_0,89.0845070422535
65,unsup_BIC_1,90.8450704225352
65,unreg_linear_1,96.6549295774648
65,unreg_linear_2,97.0070422535211
65,L1reg_linear_117,96.6549295774648
70,baseline_0,89.0845070422535
70,unsup_BIC_1,90.8450704225352
70,unreg_linear_1,96.6549295774648
70,unreg_linear_2,97.1830985915493
70,L1reg_linear_117,96.3028169014085
75,baseline_0,89.0845070422535
75,unsup_BIC_1,90.8450704225352
75,unreg_linear_1,96.6549295774648
75,unreg_linear_2,97.3591549295775
75,L1reg_linear_117,96.6549295774648
80,baseline_0,89.0845070422535
80,unsup_BIC_1,90.8450704225352
80,unreg_linear_1,96.6549295774648
80,unreg_linear_2,97.3591549295775
80,L1reg_linear_117,96.3028169014085
85,baseline_0,89.2605633802817
85,unsup_BIC_1,90.8450704225352
85,unreg_linear_1,96.830985915493
85,unreg_linear_2,97.3591549295775
85,L1reg_linear_117,96.830985915493
90,baseline_0,89.2605633802817
90,unsup_BIC_1,90.8450704225352
90,unreg_linear_1,96.830985915493
90,unreg_linear_2,97.3591549295775
90,L1reg_linear_117,96.6549295774648
95,baseline_0,89.2605633802817
95,unsup_BIC_1,90.8450704225352
95,unreg_linear_1,96.3028169014085
95,unreg_linear_2,97.1830985915493
95,L1reg_linear_117,97.0070422535211
100,baseline_0,89.2605633802817
100,unsup_BIC_1,90.8450704225352
100,unreg_linear_1,96.3028169014085
100,unreg_linear_2,96.6549295774648
100,L1reg_linear_117,96.6549295774648
200,baseline_0,92.7816901408451
200,unsup_BIC_1,90.8450704225352
200,unreg_linear_1,97.3591549295775
200,unreg_linear_2,97.5352112676056
200,L1reg_linear_117,97.3591549295775
300,baseline_0,93.3098591549296
300,unsup_BIC_1,90.8450704225352
300,unreg_linear_1,97.0070422535211
300,unreg_linear_2,97.5352112676056
300,L1reg_linear_117,97.5352112676056
400,baseline_0,92.4295774647887
400,unsup_BIC_1,90.8450704225352
400,unreg_linear_1,97.5352112676056
400,unreg_linear_2,97.5352112676056
400,L1reg_linear_117,98.2394366197183
500,baseline_0,92.4295774647887
500,unsup_BIC_1,90.8450704225352
500,unreg_linear_1,97.5352112676056
500,unreg_linear_2,97.5352112676056
