train.size,model,accuracy.percent
2,baseline_0,27.2887323943662
2,unsup_BIC_1,90.8450704225352
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,91.0211267605634
4,unsup_BIC_1,90.8450704225352
4,unreg_linear_1,89.0845070422535
4,unreg_linear_2,89.2605633802817
4,L1reg_linear_117,
6,baseline_0,91.0211267605634
6,unsup_BIC_1,90.8450704225352
6,unreg_linear_1,88.7323943661972
6,unreg_linear_2,89.2605633802817
6,L1reg_linear_117,
8,baseline_0,91.0211267605634
8,unsup_BIC_1,90.8450704225352
8,unreg_linear_1,88.7323943661972
8,unreg_linear_2,89.4366197183099
8,L1reg_linear_117,
10,baseline_0,88.7323943661972
10,unsup_BIC_1,90.8450704225352
10,unreg_linear_1,97.3591549295775
10,unreg_linear_2,97.887323943662
10,L1reg_linear_117,
12,baseline_0,88.7323943661972
12,unsup_BIC_1,90.8450704225352
12,unreg_linear_1,97.1830985915493
12,unreg_linear_2,97.3591549295775
12,L1reg_linear_117,
14,baseline_0,88.7323943661972
14,unsup_BIC_1,90.8450704225352
14,unreg_linear_1,97.1830985915493
14,unreg_linear_2,97.5352112676056
14,L1reg_linear_117,
16,baseline_0,88.7323943661972
16,unsup_BIC_1,90.8450704225352
16,unreg_linear_1,96.4788732394366
16,unreg_linear_2,96.6549295774648
16,L1reg_linear_117,92.2535211267606
18,baseline_0,88.7323943661972
18,unsup_BIC_1,90.8450704225352
18,unreg_linear_1,96.6549295774648
18,unreg_linear_2,96.6549295774648
18,L1reg_linear_117,91.3732394366197
20,baseline_0,88.7323943661972
20,unsup_BIC_1,90.8450704225352
20,unreg_linear_1,96.830985915493
20,unreg_linear_2,96.830985915493
20,L1reg_linear_117,92.0774647887324
25,baseline_0,93.1338028169014
25,unsup_BIC_1,90.8450704225352
25,unreg_linear_1,97.0070422535211
25,unreg_linear_2,97.0070422535211
25,L1reg_linear_117,92.6056338028169
30,baseline_0,92.4295774647887
30,unsup_BIC_1,90.8450704225352
30,unreg_linear_1,97.1830985915493
30,unreg_linear_2,97.1830985915493
30,L1reg_linear_117,92.4295774647887
35,baseline_0,92.4295774647887
35,unsup_BIC_1,90.8450704225352
35,unreg_linear_1,97.1830985915493
35,unreg_linear_2,97.1830985915493
35,L1reg_linear_117,92.4295774647887
40,baseline_0,92.4295774647887
40,unsup_BIC_1,90.8450704225352
40,unreg_linear_1,97.1830985915493
40,unreg_linear_2,97.1830985915493
40,L1reg_linear_117,92.4295774647887
45,baseline_0,89.9647887323944
45,unsup_BIC_1,90.8450704225352
45,unreg_linear_1,89.7887323943662
45,unreg_linear_2,93.3098591549296
45,L1reg_linear_117,94.3661971830986
50,baseline_0,89.9647887323944
50,unsup_BIC_1,90.8450704225352
50,unreg_linear_1,89.612676056338
