train.size,model,accuracy.percent
2,baseline_0,94.9347420758235
2,unsup_BIC_1,92.5108763206961
2,unreg_linear_1,93.9714108141703
2,unreg_linear_2,93.9714108141703
2,L1reg_linear_117,
4,baseline_0,90.0248601615911
4,unsup_BIC_1,92.5108763206961
4,unreg_linear_1,92.4176507147297
4,unreg_linear_2,91.7961466749534
4,L1reg_linear_117,93.9714108141703
6,baseline_0,94.8415164698571
6,unsup_BIC_1,92.5108763206961
6,unreg_linear_1,97.172156619018
6,unreg_linear_2,88.4400248601616
6,L1reg_linear_117,96.2399005593536
8,baseline_0,94.8415164698571
8,unsup_BIC_1,92.5108763206961
8,unreg_linear_1,97.172156619018
8,unreg_linear_2,88.4400248601616
8,L1reg_linear_117,96.6128029832194
10,baseline_0,93.0702299564947
10,unsup_BIC_1,92.5108763206961
10,unreg_linear_1,96.674953387197
10,unreg_linear_2,95.0590428837788
10,L1reg_linear_117,96.0534493474208
12,baseline_0,90.2734617775016
12,unsup_BIC_1,92.5108763206961
12,unreg_linear_1,95.1522684897452
12,unreg_linear_2,97.4518334369174
12,L1reg_linear_117,95.6494717215662
14,baseline_0,88.3467992541952
14,unsup_BIC_1,92.5108763206961
14,unreg_linear_1,93.5363579863269
14,unreg_linear_2,97.3586078309509
14,L1reg_linear_117,96.3020509633313
16,baseline_0,88.3467992541952
16,unsup_BIC_1,92.5108763206961
16,unreg_linear_1,93.5363579863269
16,unreg_linear_2,97.2343070229957
16,L1reg_linear_117,96.3952765692977
18,baseline_0,88.3467992541952
18,unsup_BIC_1,92.5108763206961
18,unreg_linear_1,94.0646364201367
18,unreg_linear_2,96.9546302050964
18,L1reg_linear_117,93.4120571783717
20,baseline_0,88.3467992541952
20,unsup_BIC_1,92.5108763206961
20,unreg_linear_1,94.0646364201367
20,unreg_linear_2,96.9546302050964
20,L1reg_linear_117,93.7849596022374
25,baseline_0,88.3467992541952
25,unsup_BIC_1,92.5108763206961
25,unreg_linear_1,94.0646364201367
25,unreg_linear_2,96.9546302050964
25,L1reg_linear_117,93.7849596022374
30,baseline_0,88.1292728402735
30,unsup_BIC_1,92.5108763206961
30,unreg_linear_1,94.0646364201367
30,unreg_linear_2,96.9546302050964
30,L1reg_linear_117,93.7228091982598
35,baseline_0,88.1292728402735
35,unsup_BIC_1,92.5108763206961
35,unreg_linear_1,94.2510876320696
35,unreg_linear_2,96.8924798011187
35,L1reg_linear_117,95.1522684897452
40,baseline_0,87.538844002486
40,unsup_BIC_1,92.5108763206961
40,unreg_linear_1,94.0024860161591
40,unreg_linear_2,96.9546302050964
40,L1reg_linear_117,91.5164698570541
45,baseline_0,86.9794903666874
45,unsup_BIC_1,92.5108763206961
45,unreg_linear_1,93.8160348042262
45,unreg_linear_2,96.7992541951523
45,L1reg_linear_117,89.8384089496582
50,baseline_0,88.4711000621504
50,unsup_BIC_1,92.5108763206961
50,unreg_linear_1,94.9347420758235
50,unreg_linear_2,97.6382846488502
50,L1reg_linear_117,95.5873213175886
55,baseline_0,88.3467992541952
55,unsup_BIC_1,92.5108763206961
55,unreg_linear_1,95.0590428837788
55,unreg_linear_2,97.4518334369174
55,L1reg_linear_117,96.1466749533872
60,baseline_0,88.1292728402735
60,unsup_BIC_1,92.5108763206961
60,unreg_linear_1,95.0279676817899
60,unreg_linear_2,97.3896830329397
60,L1reg_linear_117,95.0590428837788
65,baseline_0,88.1292728402735
65,unsup_BIC_1,92.5108763206961
65,unreg_linear_1,94.9658172778123
65,unreg_linear_2,97.2964574269733
65,L1reg_linear_117,95.8359229334991
70,baseline_0,88.1292728402735
70,unsup_BIC_1,92.5108763206961
70,unreg_linear_1,94.9658172778123
70,unreg_linear_2,97.3275326289621
70,L1reg_linear_117,96.8614045991299
75,baseline_0,88.1292728402735
75,unsup_BIC_1,92.5108763206961
75,unreg_linear_1,94.9658172778123
75,unreg_linear_2,97.2964574269733
75,L1reg_linear_117,95.3387197016781
80,baseline_0,88.377874456184
80,unsup_BIC_1,92.5108763206961
80,unreg_linear_1,95.0279676817899
80,unreg_linear_2,97.4207582349285
80,L1reg_linear_117,97.0478558110628
85,baseline_0,88.377874456184
85,unsup_BIC_1,92.5108763206961
85,unreg_linear_1,95.0279676817899
85,unreg_linear_2,97.4207582349285
85,L1reg_linear_117,97.2032318210069
90,baseline_0,88.5643256681168
90,unsup_BIC_1,92.5108763206961
90,unreg_linear_1,95.0279676817899
90,unreg_linear_2,97.4207582349285
90,L1reg_linear_117,96.9546302050964
95,baseline_0,88.5643256681168
95,unsup_BIC_1,92.5108763206961
95,unreg_linear_1,94.9658172778123
95,unreg_linear_2,97.4518334369174
95,L1reg_linear_117,96.8303293971411
100,baseline_0,88.3467992541952
100,unsup_BIC_1,92.5108763206961
100,unreg_linear_1,94.9347420758235
100,unreg_linear_2,97.2032318210069
100,L1reg_linear_117,97.0478558110628
200,baseline_0,88.5021752641392
200,unsup_BIC_1,92.5108763206961
200,unreg_linear_1,95.1211932877564
200,unreg_linear_2,97.4518334369174
200,L1reg_linear_117,96.1466749533872
200,baseline_0,88.5021752641392
200,unsup_BIC_1,92.5108763206961
200,unreg_linear_1,95.1211932877564
200,unreg_linear_2,97.4518334369174
200,L1reg_linear_117,96.1466749533872
