train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,570,
4,80.8771929824562,0.98904443091905,570,80.8771929824562
6,91.7543859649123,0.993417641622146,570,91.5789473684211
8,97.3684210526316,0.992042559906224,570,97.3684210526316
10,94.5614035087719,0.990532224251031,570,94.3859649122807
12,92.9824561403509,0.991614255765199,570,92.9824561403509
14,96.4912280701754,0.988841550010144,570,96.4912280701754
16,90,0.991231036270598,570,90
18,97.1929824561404,0.988841550010144,570,97.1929824561404
20,97.1929824561404,0.988413245869119,570,97.1929824561404
25,93.1578947368421,0.989292396474381,570,93.1578947368421
30,93.1578947368421,0.990599851220667,570,93.1578947368421
35,94.9122807017544,0.991591713441987,570,94.9122807017544
40,94.2105263157895,0.991681882734835,570,94.2105263157895
45,94.2105263157895,0.990780189806361,570,94.2105263157895
50,94.9122807017544,0.990554766574243,570,94.7368421052632
55,95.6140350877193,0.990870359099209,570,95.4385964912281
60,95.9649122807018,0.989066973242262,570,95.9649122807018
65,95.9649122807018,0.989134600211898,570,95.9649122807018
70,95.9649122807018,0.98879646536372,570,95.9649122807018
75,95.7894736842105,0.989517819706499,570,95.7894736842105
80,95.9649122807018,0.989021888595839,570,95.9649122807018
85,95.7894736842105,0.989968666170735,570,95.7894736842105
90,95.7894736842105,0.989743242938617,570,95.7894736842105
95,95.4385964912281,0.989134600211898,570,95.4385964912281
100,95.7894736842105,0.989675615968982,570,95.7894736842105
