train.size,model,accuracy.percent
2,baseline_0,71.7584369449378
2,unsup_BIC_1,82.4156305506217
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,92.0071047957371
4,unsup_BIC_1,82.4156305506217
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,92.0071047957371
6,unsup_BIC_1,82.4156305506217
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,92.0071047957371
8,unsup_BIC_1,82.4156305506217
8,unreg_linear_1,
8,unreg_linear_2,
8,L1reg_linear_117,
10,baseline_0,92.0071047957371
10,unsup_BIC_1,82.4156305506217
10,unreg_linear_1,
10,unreg_linear_2,
10,L1reg_linear_117,
12,baseline_0,92.0071047957371
12,unsup_BIC_1,82.4156305506217
12,unreg_linear_1,
12,unreg_linear_2,
12,L1reg_linear_117,
14,baseline_0,92.0071047957371
14,unsup_BIC_1,82.4156305506217
14,unreg_linear_1,
14,unreg_linear_2,
14,L1reg_linear_117,
16,baseline_0,88.98756660746
16,unsup_BIC_1,82.4156305506217
16,unreg_linear_1,
16,unreg_linear_2,
16,L1reg_linear_117,
18,baseline_0,88.98756660746
18,unsup_BIC_1,82.4156305506217
18,unreg_linear_1,
18,unreg_linear_2,
18,L1reg_linear_117,
20,baseline_0,79.3960923623446
20,unsup_BIC_1,82.4156305506217
20,unreg_linear_1,89.6980461811723
20,unreg_linear_2,89.6980461811723
20,L1reg_linear_117,
25,baseline_0,88.809946714032
25,unsup_BIC_1,82.4156305506217
25,unreg_linear_1,92.5399644760213
25,unreg_linear_2,90.2309058614565
25,L1reg_linear_117,91.4742451154529
30,baseline_0,88.809946714032
30,unsup_BIC_1,82.4156305506217
30,unreg_linear_1,92.5399644760213
30,unreg_linear_2,90.4085257548846
30,L1reg_linear_117,90.5861456483126
35,baseline_0,88.809946714032
35,unsup_BIC_1,82.4156305506217
35,unreg_linear_1,92.5399644760213
35,unreg_linear_2,90.7637655417407
35,L1reg_linear_117,90.9413854351688
40,baseline_0,88.809946714032
40,unsup_BIC_1,82.4156305506217
40,unreg_linear_1,92.5399644760213
40,unreg_linear_2,90.7637655417407
40,L1reg_linear_117,91.8294849023091
45,baseline_0,88.809946714032
45,unsup_BIC_1,82.4156305506217
45,unreg_linear_1,92.5399644760213
45,unreg_linear_2,90.7637655417407
45,L1reg_linear_117,91.1190053285968
50,baseline_0,88.809946714032
50,unsup_BIC_1,82.4156305506217
50,unreg_linear_1,92.5399644760213
50,unreg_linear_2,90.7637655417407
50,L1reg_linear_117,90.9413854351688
55,baseline_0,88.809946714032
55,unsup_BIC_1,82.4156305506217
55,unreg_linear_1,92.5399644760213
55,unreg_linear_2,90.7637655417407
55,L1reg_linear_117,91.2966252220249
60,baseline_0,88.809946714032
60,unsup_BIC_1,82.4156305506217
60,unreg_linear_1,92.5399644760213
60,unreg_linear_2,90.7637655417407
60,L1reg_linear_117,91.2966252220249
65,baseline_0,89.5204262877442
65,unsup_BIC_1,82.4156305506217
65,unreg_linear_1,93.9609236234458
65,unreg_linear_2,95.5595026642984
65,L1reg_linear_117,90.5861456483126
70,baseline_0,89.5204262877442
70,unsup_BIC_1,82.4156305506217
70,unreg_linear_1,93.6056838365897
70,unreg_linear_2,94.8490230905862
70,L1reg_linear_117,90.5861456483126
75,baseline_0,89.5204262877442
75,unsup_BIC_1,82.4156305506217
75,unreg_linear_1,93.9609236234458
75,unreg_linear_2,95.2042628774423
75,L1reg_linear_117,93.2504440497336
80,baseline_0,89.5204262877442
80,unsup_BIC_1,82.4156305506217
80,unreg_linear_1,93.9609236234458
80,unreg_linear_2,95.2042628774423
80,L1reg_linear_117,93.4280639431616
85,baseline_0,83.1261101243339
85,unsup_BIC_1,82.4156305506217
85,unreg_linear_1,94.6714031971581
85,unreg_linear_2,95.5595026642984
85,L1reg_linear_117,92.7175843694494
90,baseline_0,83.4813499111901
90,unsup_BIC_1,82.4156305506217
90,unreg_linear_1,94.6714031971581
90,unreg_linear_2,95.5595026642984
90,L1reg_linear_117,94.8490230905862
95,baseline_0,86.145648312611
95,unsup_BIC_1,82.4156305506217
95,unreg_linear_1,96.0923623445826
95,unreg_linear_2,96.6252220248668
95,L1reg_linear_117,94.8490230905862
100,baseline_0,86.145648312611
100,unsup_BIC_1,82.4156305506217
100,unreg_linear_1,96.0923623445826
100,unreg_linear_2,96.6252220248668
100,L1reg_linear_117,95.2042628774423
200,baseline_0,87.7442273534636
200,unsup_BIC_1,82.4156305506217
200,unreg_linear_1,95.9147424511545
200,unreg_linear_2,97.158081705151
200,L1reg_linear_117,95.9147424511545
300,baseline_0,87.0337477797513
300,unsup_BIC_1,82.4156305506217
300,unreg_linear_1,95.7371225577265
300,unreg_linear_2,97.158081705151
300,L1reg_linear_117,96.4476021314387
400,baseline_0,86.5008880994671
400,unsup_BIC_1,82.4156305506217
400,unreg_linear_1,95.7371225577265
400,unreg_linear_2,96.9804618117229
400,L1reg_linear_117,96.6252220248668
500,baseline_0,87.5666074600355
500,unsup_BIC_1,82.4156305506217
500,unreg_linear_1,95.9147424511545
500,unreg_linear_2,97.158081705151
500,L1reg_linear_117,96.8028419182949
600,baseline_0,86.8561278863233
600,unsup_BIC_1,82.4156305506217
600,unreg_linear_1,96.0923623445826
600,unreg_linear_2,96.9804618117229
600,L1reg_linear_117,96.4476021314387
700,baseline_0,85.968028419183
700,unsup_BIC_1,82.4156305506217
700,unreg_linear_1,96.0923623445826
700,unreg_linear_2,96.9804618117229
700,L1reg_linear_117,96.2699822380107
800,baseline_0,85.4351687388988
800,unsup_BIC_1,82.4156305506217
800,unreg_linear_1,96.2699822380107
800,unreg_linear_2,96.9804618117229
800,L1reg_linear_117,96.4476021314387
900,baseline_0,86.145648312611
900,unsup_BIC_1,82.4156305506217
900,unreg_linear_1,96.4476021314387
900,unreg_linear_2,96.9804618117229
900,L1reg_linear_117,96.4476021314387
1000,baseline_0,86.8561278863233
1000,unsup_BIC_1,82.4156305506217
1000,unreg_linear_1,96.2699822380107
1000,unreg_linear_2,96.9804618117229
1000,L1reg_linear_117,96.4476021314387
2855,baseline_0,87.7442273534636
2855,unsup_BIC_1,82.4156305506217
2855,unreg_linear_1,96.0923623445826
2855,unreg_linear_2,96.6252220248668
2855,L1reg_linear_117,96.2699822380107
